 41, "BS Wobbler FN",           1,  58.4,  22.7,  34.0,  45.4,  57.1,  68.1
 42, "BS Wobbler II FN",        1,  57.8,  23.3,  35.3,  47.5,  59.6,  72.1
 43, "CD Universal FN",         1,  58.4,  21.7,  31.5,  41.4,  51.7,  61.7
 44, "CH Chordionator FN",      6,  57.8,  21.1,  30.4,  39.9,  49.9,  58.9
 45, "CH Chordionator II FN",   1,  57.8,  21.2,  30.7,  40.2,  50.2,  59.1
 46, "CH Chordionator III FN",  3,  58.4,  13.1,  22.7,  32.2,  41.5,  50.7
 47, "CH Chordionator IV FN",   1,  57.8,  19.9,  29.3,  38.7,  48.8,  58.4
 48, "CH Open Mind FN",         1,  59.0,  21.7,  31.6,  41.5,  51.8,  61.6
 49, "CH SIDchord FN",          6,  58.4,  22.9,  33.8,  44.9,  56.4,  67.4
 50, "DR 8bit  Kick II FN",     1,  59.0,  19.3,  30.2,  40.9,  51.9,  62.8
 51, "DR 8bit  Kick III FN",    6,  57.8,  23.9,  34.1,  44.2,  54.8,  65.0
 52, "DR 8bit Kick FN",         6,  58.4,  21.3,  30.5,  40.0,  49.4,  59.1
 53, "DR Crash Space",          6,  57.8,  19.5,  35.7,  52.0,  68.6,  85.1
 54, "DR Hat Reverse",          1,  57.8,  14.9,  26.7,  38.5,  50.1,  61.7
 55, "DR Hat Short Moves",      1,  57.8,  15.3,  26.8,  38.5,  50.1,  61.6
 56, "DR Hat Short",            4,  58.4,  14.9,  26.5,  38.1,  49.8,  61.2
 57, "DR HiHat FN",             1,  58.4,  11.4,  18.8,  26.4,  33.7,  41.1
 58, "DR Kick Clean",           1,  57.8,  16.1,  28.4,  40.8,  53.1,  65.3
 59, "DR Kick FN",              1,  57.8,  12.4,  20.7,  29.0,  37.4,  45.5
 60, "DR Kick II FN",           1,  58.4,  23.9,  32.4,  41.1,  49.8,  58.4
 61, "DR Kick III FN",          1,  58.4,  23.7,  33.8,  43.8,  54.3,  64.4
 62, "DR Kick Old School",      6,  58.4,  16.1,  28.4,  40.8,  53.1,  65.4
 63, "DR Kick Phat",            1,  58.4,  22.0,  33.9,  45.7,  57.9,  69.5
 64, "DR Perc Bongo Room",      1,  57.8,  20.0,  29.9,  40.0,  50.2,  59.7
 65, "DR Perc Room",            1,  57.8,  18.6,  27.2,  35.8,  44.6,  52.5
 66, "DR Snare Dry",            1,  57.8,  17.6,  28.5,  39.0,  49.5,  59.8
 67, "DR Sub Impact",           1,  58.4,  12.5,  20.9,  29.4,  37.8,  46.1
 68, "FX Alien Storm",          1,  57.1,  53.8,  48.7,  68.6,  88.9, 108.7
 69, "FX Blubberwasser FN",     1,  57.1,  27.7,  42.4,  57.6,  73.1,  88.4
 70, "FX Break FM",             6,  57.8,  29.4,  49.4,  70.2,  91.5, 113.1
 71, "FX C64 FN",               1,  57.8,  26.3,  40.9,  55.2,  69.0,  82.6
 72, "FX Digital Transfer",     1,  57.8,  26.7,  44.4,  62.6,  82.1, 102.3
 73, "FX Falling Break",        1,  57.1,  54.3,  54.2,  54.1,  54.0,  54.0
 74, "FX Metallica FN",         1,  58.4,  67.5,  67.6,  42.3,  55.0,  67.8
 75, "FX Mod Triangle FM",      1,  57.8,  13.8,  24.3,  35.2,  46.0,  56.7
 76, "FX Noiz3machin3 FN",      1,  59.0,  24.1,  38.8,  55.7,  67.4,  82.0
 77, "FX Quitscheentchen FN",   6,  58.4,  27.6,  42.3,  57.3,  72.9,  87.9
 78, "FX Radeberger FN",        6,  57.8,  27.6,  45.2,  63.1,  78.4,  99.1
 79, "FX Raindrops FN",         6,  58.4,  87.5,  56.2,  57.4,  72.6,  87.2
 80, "FX Reverse FM",           6,  57.8,  14.7,  25.3,  35.9,  46.4,  57.1
 81, "FX SO 6dB Sweep",         1,  57.8,  12.8,  21.8,  30.7,  39.6,  48.4
 82, "FX Swell FN",             1,  57.8,  21.0,  31.9,  42.8,  54.2,  65.4
 83, "FX Turntable FN",         6,  57.8,  31.9,  49.7,  67.7,  87.0, 107.0
 84, "KB Big Synth FN",         6,  57.1,  57.1,  57.2,  57.1,  48.1,  56.6
 85, "KB E-Piano",              6,  57.8,  19.4,  28.9,  38.1,  47.5,  59.1
 86, "KB Glockenschlag FN",     4,  57.8,  21.6,  31.9,  42.0,  52.8,  63.6
 87, "KB Piano House",          6,  57.8,  21.2,  30.8,  40.5,  49.8,  59.1
 88, "KB White Noise FN",       3,  58.4,  19.7,  28.9,  38.6,  48.3,  57.5
 89, "LD 8bitter II FN",        6,  57.8,  24.3,  34.8,  45.5,  56.2,  65.8
 90, "LD Acid Saw",             6,  57.8,  13.0,  22.6,  31.5,  40.5,  49.3
 91, "LD Bon Voyage FN",        1,  58.4,  19.3,  28.1,  36.9,  45.8,  54.4
 92, "LD Crystal Lead",         1,  58.4,  20.7,  31.4,  41.9,  52.9,  63.8
 93, "LD Drop In Pulse",        3,  57.8,  59.1,  59.0,  48.6,  48.9,  58.5
 94, "LD Funky Mod",            1,  57.8,  12.8,  21.9,  30.7,  39.8,  48.4
 95, "LD Metal Wahuuu",         1,  57.8,  14.6,  26.1,  37.0,  48.0,  59.1
 96, "LD Morph Sync",           1,  57.8,  26.6,  43.4,  60.4,  77.9,  94.9
 97, "LD Noisy Sync Lead",      1,  57.8,  17.1,  31.1,  45.0,  58.8,  72.5
 98, "LD Plastic Attack",       1,  59.0,  16.7,  27.0,  37.0,  46.9,  56.7
 99, "LD Pleutonium FN",        1,  57.8,  21.9,  29.9,  38.1,  46.7,  54.9
100, "LD Plucked String",       1,  58.4,  23.7,  35.7,  47.8,  60.5,  73.1
101, "LD Power Lead",           5,  57.8,  16.2,  28.0,  39.6,  51.3,  63.1
102, "LD Resobells FN",         1,  58.4,  24.0,  35.2,  46.7,  58.5,  70.5
103, "LD Sci Fi Organ",         6,  58.4,  23.7,  37.9,  52.4,  67.1,  81.6
104, "LD Soft Bell Lead",       4,  59.0,  24.6,  39.8,  55.1,  70.7,  86.0
105, "LD Special Starter",      1,  57.8,  24.0,  37.6,  51.6,  65.8,  79.9
106, "LD Spring Bell",          2,  58.4,  24.9,  40.3,  56.3,  72.4,  88.1
107, "LD SYNCElead FN",         1,  57.8,  22.5,  33.8,  45.2,  57.3,  68.8
108, "LD Technoshocker FN",     1,  57.8,  14.4,  25.0,  35.7,  46.6,  57.1
109, "LD Thin Lead",            1,  58.4,  22.2,  33.1,  44.2,  56.2,  67.7
110, "LD Tranceline FN",        1,  57.8,  22.6,  31.8,  41.0,  50.6,  59.7
111, "LD Woholead FN",          1,  58.4,  13.3,  22.6,  31.9,  41.2,  50.6
112, "PD  Ringmodded FN",       1,  58.4,  24.3,  35.1,  46.2,  57.4,  68.0
113, "PD Base Pad",             6,  57.8,  52.8,  52.8,  33.1,  42.5,  51.7
114, "PD Bellomatism FN",       3,  57.8,  64.5,  64.7,  42.5,  53.5,  64.5
115, "PD Big Trancer FN",       6,  58.4,  22.6,  32.3,  42.0,  52.1,  61.9
116, "PD Bit Orchestra",        6,  58.4,  23.6,  35.9,  48.6,  61.8,  74.8
117, "PD Bursting Pad",         4,  57.8,  28.1,  45.3,  62.6,  79.9,  97.0
118, "PD Dark Animations FN",   3,  58.4,  20.2,  30.2,  40.1,  49.9,  59.2
119, "PD Easymat FN",           6,  58.4,  21.6,  31.4,  41.4,  51.7,  61.7
120, "PD Floating Pad",         6,  58.4,  27.5,  45.3,  63.7,  82.7, 101.5
121, "PD Gated Pad",            3,  58.4,  70.9,  68.2,  68.3,  58.4,  70.4
122, "PD Glasometer FN",        3,  58.4,  68.4,  68.5,  56.2,  57.1,  68.6
123, "PD Open Square FN",       6,  58.4,  64.7,  55.2,  45.2,  56.1,  66.3
124, "PD Padwobbler FN",        6,  57.8,  74.1,  62.1,  50.2,  63.0,  75.3
125, "PD Sun Rise",             6,  58.4,  72.8,  35.2,  47.7,  60.8,  73.4
126, "PD Sweet Analogue",       4,  57.8,  73.5,  72.7,  72.7,  72.5,  75.2
127, "PD Twoflower FN",         4,  57.8,  85.1,  83.5,  83.5,  65.0,  83.9
  0, "! Startup Juno Osc",      6,  55.2,  12.0,  20.3,  28.7,  37.0,  45.3
  1, "ARP 303 Like FN",         1,  55.8,  19.8,  29.5,  38.7,  48.0,  56.9
  2, "ARP 303 Like II FN",      1,  55.8,  20.2,  30.7,  40.5,  50.7,  60.1
  3, "ARP C64 FN",              1,  55.8,  28.5,  45.4,  61.8,  78.6,  95.2
  4, "ARP C64 II FN",           1,  55.8,  27.8,  44.4,  60.7,  77.2,  93.2
  5, "ARP C64 III FN",          1,  56.5,  27.8,  44.3,  61.1,  78.2,  95.1
  6, "ARP C64 IV FN",           1,  57.1,  23.7,  33.8,  43.8,  54.2,  64.4
  7, "ARP Demotrack ARP FN",    6,  56.5,  14.0,  23.8,  33.4,  43.1,  52.5
  8, "ARP Rumpelkammer FN",     1,  55.8,  16.2,  27.3,  38.2,  49.0,  59.9
  9, "BS 007 X",                6,  55.8,  15.3,  25.9,  36.1,  46.6,  57.0
 10, "BS 7th Gates FN",         1,  56.5,  12.7,  21.9,  30.7,  39.5,  48.1
 11, "BS Bass Deep Room",       1,  56.5,  19.6,  29.3,  38.4,  47.5,  56.5
 12, "BS Bassolead FN",         1,  56.5,  23.4,  34.9,  46.5,  58.4,  70.1
 13, "BS Basspa_ FN",           1,  55.8,  15.4,  25.9,  36.3,  46.8,  57.2
 14, "BS C64 Octavebass FN",    1,  57.1,  22.4,  38.0,  53.3,  68.8,  84.0
 15, "BS Clean Flat Bass",      1,  56.5,  12.7,  21.9,  30.8,  39.6,  48.6
 16, "BS D&B Wubler",           1,  56.5,  13.8,  24.1,  33.8,  43.7,  53.3
 17, "BS Dark Bass",            1,  56.5,  13.6,  23.9,  34.0,  43.6,  53.2
 18, "BS Dark Night FN",        3,  56.5,  15.0,  24.1,  33.3,  42.5,  51.4
 19, "BS Detuned FN",           1,  56.5,  15.6,  26.0,  36.5,  47.0,  57.0
 20, "BS Easy Listener FN",     6,  56.5,  15.3,  25.9,  36.1,  46.7,  57.0
 21, "BS Energyator FN",        1,  56.5,  13.0,  22.1,  31.1,  40.1,  49.1
 22, "BS Fat Side FN",          1,  56.5,  13.7,  24.0,  34.1,  44.0,  53.4
 23, "BS Flamming Bass FN",     1,  57.1,  15.0,  24.8,  34.6,  44.5,  54.3
 24, "BS Goodspeed FN",         1,  57.1,  19.8,  29.0,  38.0,  47.4,  56.2
 25, "BS Hard 80's",            1,  57.1,  13.8,  22.2,  30.6,  39.0,  47.1
 26, "BS Knarziger FN",         1,  57.1,  14.2,  22.8,  31.4,  40.3,  49.0
 27, "BS LFO Roller FN",        1,  57.1,  15.0,  25.2,  35.3,  45.5,  55.6
 28, "BS Madskillz FN",         1,  57.1,  19.2,  27.6,  36.1,  44.9,  53.3
 29, "BS Mixmiddle FN",         1,  57.8,  17.9,  32.5,  47.1,  61.7,  76.3
 30, "BS Night And Day FN",     6,  56.5,  15.2,  25.3,  35.4,  45.5,  55.7
 31, "BS Noizigian FN",         1,  57.1,  15.1,  25.6,  36.0,  46.7,  57.1
 32, "BS Open Bass FN",         1,  57.8,  13.7,  23.4,  32.8,  42.6,  52.0
 33, "BS Pluggiator FN",        1,  57.8,  19.8,  29.6,  38.7,  48.1,  57.4
 34, "BS SAWbreaker FN",        1,  57.1,  14.9,  24.3,  33.5,  42.8,  52.0
 35, "BS Sawlight FN",          1,  57.1,  16.5,  26.0,  35.3,  44.8,  54.2
 36, "BS Sci Fi",               1,  57.1,  20.4,  35.1,  50.1,  65.3,  80.3
 37, "BS Slow Filter FN",       1,  57.8,  22.4,  33.3,  44.3,  55.2,  65.7
 38, "BS Small Bassist FN",     6,  57.1,  21.8,  32.0,  42.1,  52.4,  62.5
 39, "BS Syncetel Bass FN",     6,  57.1,  14.2,  22.9,  31.5,  40.3,  49.0
 40, "BS Tripple Wobbler",      1,  57.8,  13.2,  22.9,  32.4,  41.9,  51.4
 41, "BS Wobbler FN",           1,  57.1,  22.8,  34.0,  45.4,  57.1,  68.0
 42, "BS Wobbler II FN",        1,  57.1,  23.4,  35.3,  47.3,  59.9,  71.8
 43, "CD Universal FN",         1,  57.1,  21.6,  31.6,  41.6,  51.7,  61.7
 44, "CH Chordionator FN",      6,  56.5,  21.0,  30.5,  40.0,  49.8,  58.9
 45, "CH Chordionator II FN",   1,  57.1,  21.1,  30.7,  40.2,  50.1,  59.1
 46, "CH Chordionator III FN",  3,  56.5,  13.1,  22.7,  32.2,  41.5,  50.7
 47, "CH Chordionator IV FN",   1,  57.1,  19.8,  29.3,  38.8,  48.7,  58.5
 48, "CH Open Mind FN",         1,  57.8,  21.8,  31.6,  41.5,  51.7,  61.5
 49, "CH SIDchord FN",          6,  57.8,  22.9,  33.8,  45.0,  56.4,  67.2
 50, "DR 8bit  Kick II FN",     1,  57.1,  19.3,  30.2,  40.9,  52.0,  62.8
 51, "DR 8bit  Kick III FN",    6,  57.8,  23.9,  34.1,  44.3,  54.8,  64.8
 52, "DR 8bit Kick FN",         6,  57.1,  21.3,  30.5,  40.0,  49.4,  59.1
 53, "DR Crash Space",          6,  57.1,  19.6,  35.8,  51.8,  68.4,  85.2
 54, "DR Hat Reverse",          1,  57.1,  14.9,  26.7,  38.5,  50.1,  61.7
 55, "DR Hat Short Moves",      1,  57.1,  15.3,  26.8,  38.5,  50.1,  61.6
 56, "DR Hat Short",            4,  57.1,  14.9,  26.5,  38.2,  49.8,  61.2
 57, "DR HiHat FN",             1,  57.1,  11.4,  18.8,  26.4,  33.7,  41.1
 58, "DR Kick Clean",           1,  57.1,  16.1,  28.4,  40.7,  53.1,  65.3
 59, "DR Kick FN",              1,  57.1,  12.4,  20.7,  29.0,  37.4,  45.5
 60, "DR Kick II FN",           1,  57.1,  23.9,  32.5,  41.0,  49.7,  58.2
 61, "DR Kick III FN",          1,  57.8,  23.7,  33.8,  43.7,  54.2,  64.3
 62, "DR Kick Old School",      6,  57.1,  16.1,  28.4,  40.8,  53.1,  65.4
 63, "DR Kick Phat",            1,  57.8,  22.0,  33.9,  45.8,  57.7,  69.4
 64, "DR Perc Bongo Room",      1,  57.1,  20.0,  29.9,  40.1,  50.1,  59.7
 65, "DR Perc Room",            1,  57.8,  18.6,  27.2,  35.8,  44.5,  52.4
 66, "DR Snare Dry",            1,  57.8,  17.6,  28.5,  39.0,  49.5,  59.8
 67, "DR Sub Impact",           1,  57.1,  12.5,  20.9,  29.4,  37.8,  46.1
 68, "FX Alien Storm",          1,  57.1,  29.0,  48.4,  68.3,  88.8, 109.4
 69, "FX Blubberwasser FN",     1,  55.8,  27.6,  42.3,  57.2,  72.9,  87.9
 70, "FX Break FM",             6,  56.5,  29.3,  49.4,  70.1,  91.5, 113.1
 71, "FX C64 FN",               1,  57.1,  26.3,  40.9,  55.2,  69.0,  82.6
 72, "FX Digital Transfer",     1,  57.8,  26.7,  44.4,  62.6,  82.1, 102.4
 73, "FX Falling Break",        1,  56.5,  54.3,  54.2,  53.9,  53.9,  53.9
 74, "FX Metallica FN",         1,  57.1,  67.5,  67.6,  42.3,  55.0,  67.7
 75, "FX Mod Triangle FM",      1,  56.5,  13.8,  24.3,  35.1,  46.0,  56.7
 76, "FX Noiz3machin3 FN",      1,  57.1,  24.1,  38.8,  55.7,  67.4,  81.9
 77, "FX Quitscheentchen FN",   6,  56.5,  27.6,  42.2,  57.5,  73.3,  88.4
 78, "FX Radeberger FN",        6,  57.1,  27.4,  45.2,  63.1,  78.3,  99.1
 79, "FX Raindrops FN",         6,  57.1,  87.7,  56.2,  57.5,  72.6,  87.4
 80, "FX Reverse FM",           6,  57.1,  14.7,  25.3,  35.9,  46.4,  57.1
 81, "FX SO 6dB Sweep",         1,  57.1,  12.8,  21.8,  30.8,  39.6,  48.4
 82, "FX Swell FN",             1,  57.8,  20.9,  31.9,  42.8,  54.2,  65.3
 83, "FX Turntable FN",         6,  57.8,  31.9,  49.9,  67.7,  86.9, 107.0
 84, "KB Big Synth FN",         6,  56.5,  57.0,  57.1,  57.0,  48.2,  56.7
 85, "KB E-Piano",              6,  57.1,  19.4,  29.0,  38.2,  47.6,  58.9
 86, "KB Glockenschlag FN",     4,  57.1,  21.6,  31.9,  42.1,  52.9,  63.6
 87, "KB Piano House",          6,  56.5,  21.1,  30.7,  40.3,  49.7,  59.1
 88, "KB White Noise FN",       3,  57.1,  19.6,  29.0,  38.6,  48.3,  57.6
 89, "LD 8bitter II FN",        6,  57.8,  24.2,  34.8,  45.3,  56.2,  66.0
 90, "LD Acid Saw",             6,  57.1,  13.0,  22.6,  31.5,  40.5,  49.3
 91, "LD Bon Voyage FN",        1,  57.1,  19.3,  28.0,  36.8,  45.9,  54.7
 92, "LD Crystal Lead",         1,  57.1,  20.8,  31.3,  41.9,  52.9,  63.7
 93, "LD Drop In Pulse",        3,  57.1,  58.9,  58.9,  48.4,  48.8,  58.6
 94, "LD Funky Mod",            1,  57.1,  12.8,  21.8,  30.8,  39.8,  48.6
 95, "LD Metal Wahuuu",         1,  57.1,  14.6,  26.0,  37.0,  48.0,  59.2
 96, "LD Morph Sync",           1,  57.1,  26.6,  43.6,  60.5,  78.3,  94.8
 97, "LD Noisy Sync Lead",      1,  57.8,  17.1,  31.1,  45.0,  58.8,  72.5
 98, "LD Plastic Attack",       1,  57.1,  16.7,  27.0,  37.0,  46.9,  56.7
 99, "LD Pleutonium FN",        1,  57.8,  21.8,  30.0,  38.2,  46.5,  54.8
100, "LD Plucked String",       1,  57.1,  23.6,  35.5,  47.8,  60.5,  73.3
101, "LD Power Lead",           5,  56.5,  16.2,  28.0,  39.7,  51.2,  63.0
102, "LD Resobells FN",         1,  57.1,  23.9,  35.2,  46.6,  58.6,  70.5
103, "LD Sci Fi Organ",         6,  56.5,  23.8,  38.0,  52.3,  67.1,  81.8
104, "LD Soft Bell Lead",       4,  57.1,  24.6,  39.8,  55.2,  70.6,  86.0
105, "LD Special Starter",      1,  56.5,  24.0,  37.6,  51.6,  65.7,  79.6
106, "LD Spring Bell",          2,  57.1,  24.9,  40.5,  56.2,  72.4,  88.4
107, "LD SYNCElead FN",         1,  56.5,  22.6,  33.9,  45.2,  57.3,  68.9
108, "LD Technoshocker FN",     1,  57.1,  14.4,  25.0,  35.7,  46.6,  57.1
109, "LD Thin Lead",            1,  57.1,  22.3,  33.0,  44.3,  56.1,  67.7
110, "LD Tranceline FN",        1,  56.5,  22.5,  31.8,  41.0,  50.5,  59.6
111, "LD Woholead FN",          1,  57.1,  13.3,  22.6,  31.9,  41.2,  50.6
112, "PD  Ringmodded FN",       1,  57.1,  24.3,  35.1,  46.1,  57.5,  68.2
113, "PD Base Pad",             6,  57.1,  52.8,  52.7,  33.1,  42.5,  51.7
114, "PD Bellomatism FN",       3,  57.1,  64.6,  64.8,  42.5,  53.7,  64.6
115, "PD Big Trancer FN",       6,  57.1,  22.6,  32.3,  42.0,  52.2,  61.8
116, "PD Bit Orchestra",        6,  57.1,  23.6,  36.0,  48.6,  61.9,  74.8
117, "PD Bursting Pad",         4,  57.8,  28.1,  45.3,  62.6,  79.9,  97.1
118, "PD Dark Animations FN",   3,  56.5,  20.2,  30.1,  40.0,  49.8,  59.3
119, "PD Easymat FN",           6,  57.1,  21.6,  31.4,  41.4,  52.0,  61.7
120, "PD Floating Pad",         6,  57.1,  27.4,  45.3,  63.8,  82.6, 101.2
121, "PD Gated Pad",            3,  57.1,  71.0,  68.1,  68.3,  58.5,  70.5
122, "PD Glasometer FN",        3,  56.5,  68.3,  68.4,  56.4,  57.1,  68.7
123, "PD Open Square FN",       6,  57.1,  64.7,  55.3,  45.2,  56.0,  66.3
124, "PD Padwobbler FN",        6,  57.1,  74.3,  62.0,  50.2,  63.0,  75.3
125, "PD Sun Rise",             6,  57.1,  72.8,  35.2,  47.8,  60.7,  73.3
126, "PD Sweet Analogue",       4,  57.1,  73.5,  72.7,  72.6,  72.6,  75.0
127, "PD Twoflower FN",         4,  57.1,  85.1,  83.4,  83.6,  64.8,  83.9
  0, "! Startup Juno Osc",      6,  53.9,  11.9,  20.3,  28.7,  37.0,  45.3
  1, "ARP 303 Like FN",         1,  54.5,  19.7,  29.6,  38.7,  48.2,  56.9
  2, "ARP 303 Like II FN",      1,  54.5,  20.2,  30.6,  40.5,  50.7,  60.0
  3, "ARP C64 FN",              1,  54.5,  28.5,  45.3,  61.8,  78.5,  95.1
  4, "ARP C64 II FN",           1,  55.8,  27.8,  44.4,  60.6,  77.2,  93.2
  5, "ARP C64 III FN",          1,  55.2,  27.7,  44.3,  61.1,  78.3,  95.1
  6, "ARP C64 IV FN",           1,  55.2,  23.7,  33.7,  43.8,  54.2,  64.3
  7, "ARP Demotrack ARP FN",    6,  55.2,  14.0,  23.8,  33.4,  43.0,  52.5
  8, "ARP Rumpelkammer FN",     1,  55.2,  16.2,  27.3,  38.2,  49.0,  60.0
  9, "BS 007 X",                6,  55.2,  15.3,  25.9,  36.1,  46.6,  57.0
 10, "BS 7th Gates FN",         1,  55.8,  12.7,  21.9,  30.7,  39.5,  48.1
 11, "BS Bass Deep Room",       1,  55.8,  19.6,  29.3,  38.3,  47.4,  56.6
 12, "BS Bassolead FN",         1,  55.2,  23.4,  35.0,  46.7,  58.5,  70.2
 13, "BS Basspa_ FN",           1,  55.8,  15.4,  25.9,  36.3,  46.8,  57.2
 14, "BS C64 Octavebass FN",    1,  55.2,  22.4,  38.0,  53.3,  68.8,  84.0
 15, "BS Clean Flat Bass",      1,  55.8,  12.7,  21.7,  30.8,  39.6,  48.6
 16, "BS D&B Wubler",           1,  55.8,  13.8,  24.0,  33.8,  43.6,  53.2
 17, "BS Dark Bass",            1,  55.8,  13.6,  23.9,  33.9,  43.5,  53.4
 18, "BS Dark Night FN",        3,  55.8,  15.0,  24.1,  33.3,  42.5,  51.4
 19, "BS Detuned FN",           1,  56.5,  15.6,  26.0,  36.5,  47.0,  57.0
 20, "BS Easy Listener FN",     6,  55.8,  15.3,  25.9,  36.2,  46.7,  57.0
 21, "BS Energyator FN",        1,  55.8,  13.0,  22.0,  31.2,  40.2,  49.1
 22, "BS Fat Side FN",          1,  56.5,  13.7,  24.0,  34.1,  44.0,  53.4
 23, "BS Flamming Bass FN",     1,  55.8,  15.0,  24.8,  34.6,  44.5,  54.3
 24, "BS Goodspeed FN",         1,  56.5,  19.8,  29.0,  38.0,  47.3,  56.2
 25, "BS Hard 80's",            1,  55.8,  13.8,  22.2,  30.5,  38.9,  47.2
 26, "BS Knarziger FN",         1,  55.8,  14.1,  22.8,  31.4,  40.3,  48.9
 27, "BS LFO Roller FN",        1,  56.5,  15.0,  25.2,  35.3,  45.5,  55.6
 28, "BS Madskillz FN",         1,  55.8,  19.2,  27.6,  36.1,  45.0,  53.3
 29, "BS Mixmiddle FN",         1,  55.8,  17.9,  32.5,  47.1,  61.7,  76.3
 30, "BS Night And Day FN",     6,  55.8,  15.2,  25.3,  35.4,  45.6,  55.7
 31, "BS Noizigian FN",         1,  55.8,  15.1,  25.6,  36.0,  46.6,  57.1
 32, "BS Open Bass FN",         1,  56.5,  13.7,  23.4,  32.8,  42.6,  52.1
 33, "BS Pluggiator FN",        1,  55.8,  19.8,  29.5,  38.6,  47.9,  57.3
 34, "BS SAWbreaker FN",        1,  55.8,  14.9,  24.3,  33.5,  42.8,  52.0
 35, "BS Sawlight FN",          1,  55.8,  16.5,  26.0,  35.4,  44.7,  54.3
 36, "BS Sci Fi",               1,  57.1,  20.4,  35.1,  50.1,  65.3,  80.3
 37, "BS Slow Filter FN",       1,  56.5,  22.5,  33.3,  44.1,  55.2,  65.6
 38, "BS Small Bassist FN",     6,  55.8,  21.7,  32.1,  42.0,  52.4,  62.4
 39, "BS Syncetel Bass FN",     6,  56.5,  14.2,  22.8,  31.5,  40.3,  49.0
 40, "BS Tripple Wobbler",      1,  56.5,  13.2,  22.9,  32.4,  41.9,  51.4
 41, "BS Wobbler FN",           1,  56.5,  22.7,  34.0,  45.3,  57.0,  68.1
 42, "BS Wobbler II FN",        1,  55.8,  23.3,  35.3,  47.4,  59.7,  71.8
 43, "CD Universal FN",         1,  56.5,  21.6,  31.6,  41.5,  51.6,  61.6
 44, "CH Chordionator FN",      6,  56.5,  21.0,  30.6,  40.0,  49.8,  58.9
 45, "CH Chordionator II FN",   1,  56.5,  21.2,  30.7,  40.3,  50.2,  59.0
 46, "CH Chordionator III FN",  3,  55.8,  13.1,  22.7,  32.2,  41.5,  50.7
 47, "CH Chordionator IV FN",   1,  56.5,  19.8,  29.3,  38.8,  48.8,  58.4
 48, "CH Open Mind FN",         1,  56.5,  21.7,  31.6,  41.6,  51.6,  61.6
 49, "CH SIDchord FN",          6,  56.5,  22.9,  33.8,  45.0,  56.4,  67.3
 50, "DR 8bit  Kick II FN",     1,  56.5,  19.3,  30.2,  40.9,  51.9,  62.8
 51, "DR 8bit  Kick III FN",    6,  57.1,  23.9,  34.2,  44.2,  54.8,  65.0
 52, "DR 8bit Kick FN",         6,  56.5,  21.3,  30.5,  40.0,  49.4,  59.1
 53, "DR Crash Space",          6,  57.1,  19.5,  35.6,  51.9,  68.4,  85.1
 54, "DR Hat Reverse",          1,  55.8,  14.9,  26.7,  38.5,  50.0,  61.7
 55, "DR Hat Short Moves",      1,  56.5,  15.3,  26.8,  38.5,  50.1,  61.6
 56, "DR Hat Short",            4,  57.1,  14.9,  26.5,  38.2,  49.7,  61.2
 57, "DR HiHat FN",             1,  56.5,  11.4,  18.8,  26.4,  33.7,  41.1
 58, "DR Kick Clean",           1,  56.5,  16.1,  28.4,  40.8,  53.1,  65.3
 59, "DR Kick FN",              1,  55.8,  12.4,  20.7,  29.0,  37.4,  45.5
 60, "DR Kick II FN",           1,  56.5,  23.9,  32.5,  41.1,  49.7,  58.1
 61, "DR Kick III FN",          1,  56.5,  23.7,  33.8,  43.8,  54.2,  64.2
 62, "DR Kick Old School",      6,  56.5,  16.1,  28.4,  40.8,  53.1,  65.4
 63, "DR Kick Phat",            1,  55.8,  22.0,  33.9,  45.9,  57.7,  69.4
 64, "DR Perc Bongo Room",      1,  56.5,  20.0,  29.9,  40.0,  50.2,  59.8
 65, "DR Perc Room",            1,  56.5,  18.7,  27.2,  35.8,  44.5,  52.4
 66, "DR Snare Dry",            1,  56.5,  17.6,  28.5,  39.0,  49.5,  59.8
 67, "DR Sub Impact",           1,  56.5,  12.5,  20.9,  29.4,  37.8,  46.2
 68, "FX Alien Storm",          1,  55.8, 105.4,  68.3,  68.1,  88.8, 108.6
 69, "FX Blubberwasser FN",     1,  55.2,  27.5,  42.2,  57.4,  72.9,  88.2
 70, "FX Break FM",             6,  56.5,  29.3,  49.5,  70.1,  91.5, 113.1
 71, "FX C64 FN",               1,  56.5,  26.3,  40.9,  55.2,  69.3,  82.5
 72, "FX Digital Transfer",     1,  55.8,  26.7,  44.3,  62.6,  82.1, 102.3
 73, "FX Falling Break",        1,  55.8,  54.2,  54.3,  54.0,  54.0,  53.9
 74, "FX Metallica FN",         1,  55.8,  67.5,  67.6,  42.3,  55.0,  67.7
 75, "FX Mod Triangle FM",      1,  56.5,  13.8,  24.3,  35.2,  46.0,  56.7
 76, "FX Noiz3machin3 FN",      1,  56.5,  24.1,  38.7,  55.8,  67.3,  82.0
 77, "FX Quitscheentchen FN",   6,  55.8,  27.7,  42.3,  57.4,  73.0,  88.1
 78, "FX Radeberger FN",        6,  55.8,  27.4,  45.2,  63.2,  78.3,  99.2
 79, "FX Raindrops FN",         6,  56.5,  87.9,  56.3,  57.4,  72.6,  87.1
 80, "FX Reverse FM",           6,  56.5,  14.7,  25.3,  35.9,  46.5,  57.1
 81, "FX SO 6dB Sweep",         1,  56.5,  12.8,  21.8,  30.8,  39.6,  48.4
